rho2.3   16Mg+16Si+49O+Fe N=  82  V[A^3]= 1211.5172 rho[g/cc]=  2.3000 T[K]=   4000  P[GPa]=     2.143  0.161 E[Ha]= -17.22138300  0.03266200  t=  9.07  5.44  
rho2.4   16Mg+16Si+49O+Fe N=  82  V[A^3]= 1161.0373 rho[g/cc]=  2.4000 T[K]=   4000  P[GPa]=     3.545  0.195 E[Ha]= -17.24216400  0.02477700  t= 10.13  6.08  
rho2.5   16Mg+16Si+49O+Fe N=  82  V[A^3]= 1114.5958 rho[g/cc]=  2.5000 T[K]=   4000  P[GPa]=     4.663  0.157 E[Ha]= -17.36153900  0.01646500  t= 12.63  7.58  
rho2.6   16Mg+16Si+49O+Fe N=  82  V[A^3]= 1071.7268 rho[g/cc]=  2.6000 T[K]=   4000  P[GPa]=     5.770  0.149 E[Ha]= -17.37279200  0.02011800  t= 10.89  6.53  
rho2.7   16Mg+16Si+49O+Fe N=  82  V[A^3]= 1032.0332 rho[g/cc]=  2.7000 T[K]=   4000  P[GPa]=     7.258  0.220 E[Ha]= -17.33920400  0.02930700  t= 11.32  6.79  
rho2.8   16Mg+16Si+49O+Fe N=  82  V[A^3]=  995.1749 rho[g/cc]=  2.8000 T[K]=   4000  P[GPa]=     8.821  0.187 E[Ha]= -17.41786000  0.01917200  t= 11.60  6.96  
rho2.9   16Mg+16Si+49O+Fe N=  82  V[A^3]=  960.8585 rho[g/cc]=  2.9000 T[K]=   4000  P[GPa]=    11.380  0.214 E[Ha]= -17.43709700  0.02661600  t=  7.77  4.66  
rho3.0   16Mg+16Si+49O+Fe N=  82  V[A^3]=  928.8299 rho[g/cc]=  3.0000 T[K]=   4000  P[GPa]=    13.041  0.248 E[Ha]= -17.41167700  0.03043300  t= 11.59  6.96  
rho3.2   16Mg+16Si+49O+Fe N=  82  V[A^3]=  870.7780 rho[g/cc]=  3.2000 T[K]=   4000  P[GPa]=    18.500  0.139 E[Ha]= -17.37554700  0.01404500  t=  9.46  5.67  
rho3.3   16Mg+16Si+49O+Fe N=  82  V[A^3]=  844.3908 rho[g/cc]=  3.3000 T[K]=   4000  P[GPa]=    21.592  0.223 E[Ha]= -17.34370400  0.02482400  t= 10.17  6.10  
rho3.4   16Mg+16Si+49O+Fe N=  82  V[A^3]=  819.5558 rho[g/cc]=  3.4000 T[K]=   4000  P[GPa]=    24.377  0.258 E[Ha]= -17.29241400  0.02025600  t= 11.79  7.07  
rho3.6   16Mg+16Si+49O+Fe N=  82  V[A^3]=  774.0249 rho[g/cc]=  3.6000 T[K]=   4000  P[GPa]=    31.661  0.350 E[Ha]= -17.20599200  0.01929900  t=  8.83  5.30  
rho3.7   16Mg+16Si+49O+Fe N=  82  V[A^3]=  753.1053 rho[g/cc]=  3.7000 T[K]=   4000  P[GPa]=    36.254  0.328 E[Ha]= -17.16315300  0.02938800  t=  9.49  5.70  
rho3.8   16Mg+16Si+49O+Fe N=  82  V[A^3]=  733.2867 rho[g/cc]=  3.8000 T[K]=   4000  P[GPa]=    39.922  0.353 E[Ha]= -17.11322400  0.01679900  t=  9.02  5.41  
rho3.9   16Mg+16Si+49O+Fe N=  82  V[A^3]=  714.4845 rho[g/cc]=  3.9000 T[K]=   4000  P[GPa]=    45.191  0.259 E[Ha]= -17.03469900  0.02219600  t=  9.30  5.58  
rho4.0   16Mg+16Si+49O+Fe N=  82  V[A^3]=  696.6224 rho[g/cc]=  4.0000 T[K]=   4000  P[GPa]=    49.228  0.354 E[Ha]= -16.93111000  0.02679800  t= 11.30  6.78  
rho4.2   16Mg+16Si+49O+Fe N=  82  V[A^3]=  663.4499 rho[g/cc]=  4.2000 T[K]=   4000  P[GPa]=    60.793  0.353 E[Ha]= -16.73536600  0.03206600  t= 12.49  7.49  
rho4.3   16Mg+16Si+49O+Fe N=  82  V[A^3]=  648.0208 rho[g/cc]=  4.3000 T[K]=   4000  P[GPa]=    66.736  0.334 E[Ha]= -16.65769300  0.02172500  t= 12.76  7.66  
rho4.4   16Mg+16Si+49O+Fe N=  82  V[A^3]=  633.2931 rho[g/cc]=  4.4000 T[K]=   4000  P[GPa]=    74.969  0.286 E[Ha]= -16.51588600  0.02296200  t= 10.27  6.16  
rho4.5   16Mg+16Si+49O+Fe N=  82  V[A^3]=  619.2199 rho[g/cc]=  4.5000 T[K]=   4000  P[GPa]=    81.528  0.380 E[Ha]= -16.29941200  0.02446900  t=  7.75  4.65  
rho4.6   16Mg+16Si+49O+Fe N=  82  V[A^3]=  605.7586 rho[g/cc]=  4.6000 T[K]=   4000  P[GPa]=    87.358  0.315 E[Ha]= -16.26620900  0.01298300  t= 13.52  8.11  
rho4.7   16Mg+16Si+49O+Fe N=  82  V[A^3]=  592.8701 rho[g/cc]=  4.7000 T[K]=   4000  P[GPa]=    95.968  0.350 E[Ha]= -16.05081900  0.02260400  t=  8.74  5.25  
rho4.8   16Mg+16Si+49O+Fe N=  82  V[A^3]=  580.5187 rho[g/cc]=  4.8000 T[K]=   4000  P[GPa]=   104.155  0.237 E[Ha]= -15.84818400  0.01508100  t=  6.60  3.96  
