rho2.6   16Mg+16Si+49O+Pb N=  82  V[A^3]= 1168.3925 rho[g/cc]=  2.6000 T[K]=   3000  P[GPa]=     1.472  0.191 E[Ha]= -18.44963700  0.02138600  t=  9.02  5.41  
rho2.7   16Mg+16Si+49O+Pb N=  82  V[A^3]= 1125.1187 rho[g/cc]=  2.7000 T[K]=   3000  P[GPa]=     3.029  0.113 E[Ha]= -18.52056200  0.02073500  t= 10.63  6.38  
rho2.8   16Mg+16Si+49O+Pb N=  82  V[A^3]= 1084.9359 rho[g/cc]=  2.8000 T[K]=   3000  P[GPa]=     3.847  0.192 E[Ha]= -18.53584500  0.01860700  t= 10.27  6.16  
rho2.9   16Mg+16Si+49O+Pb N=  82  V[A^3]= 1047.5243 rho[g/cc]=  2.9000 T[K]=   3000  P[GPa]=     5.512  0.207 E[Ha]= -18.51047000  0.01913400  t=  9.17  5.50  
rho3.0   16Mg+16Si+49O+Pb N=  82  V[A^3]= 1012.6068 rho[g/cc]=  3.0000 T[K]=   3000  P[GPa]=     6.843  0.210 E[Ha]= -18.53614200  0.01337000  t=  9.99  6.00  
rho3.1   16Mg+16Si+49O+Pb N=  82  V[A^3]=  979.9421 rho[g/cc]=  3.1000 T[K]=   3000  P[GPa]=     8.552  0.207 E[Ha]= -18.55437800  0.01589900  t= 10.24  6.14  
rho3.2   16Mg+16Si+49O+Pb N=  82  V[A^3]=  949.3189 rho[g/cc]=  3.2000 T[K]=   3000  P[GPa]=    10.288  0.242 E[Ha]= -18.46974700  0.02187100  t=  9.01  5.41  
rho3.4   16Mg+16Si+49O+Pb N=  82  V[A^3]=  893.4766 rho[g/cc]=  3.4000 T[K]=   3000  P[GPa]=    14.920  0.261 E[Ha]= -18.44475500  0.02188000  t= 10.57  6.34  
rho3.5   16Mg+16Si+49O+Pb N=  82  V[A^3]=  867.9487 rho[g/cc]=  3.5000 T[K]=   3000  P[GPa]=    17.690  0.229 E[Ha]= -18.35645500  0.01300800  t= 11.36  6.82  
rho3.6   16Mg+16Si+49O+Pb N=  82  V[A^3]=  843.8390 rho[g/cc]=  3.6000 T[K]=   3000  P[GPa]=    19.159  0.233 E[Ha]= -18.36883200  0.01040700  t= 11.57  6.94  
rho3.7   16Mg+16Si+49O+Pb N=  82  V[A^3]=  821.0326 rho[g/cc]=  3.7000 T[K]=   3000  P[GPa]=    22.592  0.339 E[Ha]= -18.28498500  0.00759900  t= 12.19  7.32  
rho3.8   16Mg+16Si+49O+Pb N=  82  V[A^3]=  799.4264 rho[g/cc]=  3.8000 T[K]=   3000  P[GPa]=    24.724  0.397 E[Ha]= -18.27588100  0.01621500  t= 10.28  6.17  
